
0.716	270.71	0.194	269.64	0.7072	1.92	0.5298	61.99	0.6273	261.22	0.1597	0.51	
0.6902	270.69	0.188	269.23	0.6905	2.21	0.6476	58.4	0.6386	260.87	0.1612	0.86	
0.6792	270.68	0.1855	268.97	0.6832	2.36	0.7179	56.27	0.6433	260.72	0.162	1.05	
0.6682	270.67	0.1829	268.61	0.6757	2.51	0.8066	53.51	0.648	260.56	0.1631	1.26	
0.6536	270.66	0.1795	267.89	0.6656	2.73	0.966	48.19	0.654	260.34	0.1653	1.54	
0.6464	270.65	0.1775	267.38	0.6605	2.84	1.0698	44.38	0.657	260.23	0.1669	1.64	
0.6391	270.64	0.1753	266.74	0.6553	2.96	1.1934	39.38	0.6599	260.12	0.1689	1.65	
0.6283	270.63	0.1706	265.51	0.6474	3.16	1.4145	28.76	0.6642	259.95	0.1729	1.27	
0.6175	270.61	0.1631	264.25	0.6395	3.36	1.6437	13.2	0.6683	259.78	0.1773	359.98	
0.5994	270.59	0.1454	264.39	0.626	3.73	1.9093	339.32	0.675	259.48	0.1798	355.77	
0.5916	270.57	0.1385	266.24	0.62	3.9	1.9044	322.84	0.6778	259.35	0.1768	353.78	
0.5742	270.54	0.1334	271.98	0.6066	4.31	1.6391	287.72	0.6838	259.05	0.1646	351.6	
0.5707	270.54	0.134	272.8	0.6038	4.4	1.5401	281.79	0.685	258.99	0.1621	351.73	
0.5598	270.52	0.136	274.42	0.5954	4.69	1.279	265.44	0.6885	258.8	0.1565	352.57	
0.5527	270.51	0.1372	274.74	0.5897	4.88	1.1122	257.44	0.6908	258.67	0.1544	353.38	
0.5455	270.49	0.1377	274.77	0.5839	5.09	0.9681	251.27	0.693	258.53	0.1533	354.14	
0.5347	270.47	0.1375	274.59	0.5753	5.42	0.7956	244.53	0.6961	258.33	0.1526	355.07	
0.513	270.43	0.1349	274.12	0.5578	6.13	0.567	235.89	0.7019	257.92	0.1523	356.27	
0.5094	270.42	0.1344	274.05	0.5549	6.25	0.5392	234.78	0.7028	257.85	0.1523	356.42	
